117;Blonk Utr-4;V;;;;1874/20548;;Kaart van de provincie Utrecht, Jodocus Hondius jr., 1616 (1634/1635);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
118;Blonk Utr-5;V;;;;1874/20549;;Kaart van de provincie Utrecht, Frederick de Wit, circa 1670;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
119;Blonk Utr-6;V;;;;1874/20550;;Kaart van de provincie Utrecht, Pieter Mortier, circa 1697;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
120;Blonk Utr-7;V;;;;1874/20551;;Kaart van de provincie Utrecht, François Halma, 1725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
121;Blonk Utr-8;V;;;;1874/20552;;Kaart van het Hoogheemraadschap van Woerden, Hendrik de Leth, 1740;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
122;Blonk Utr-9;V;;;;1874/20553;;Kaart van de provincie Utrecht, Franz Ludwig Güssefeld, 1787;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
123;Blonk Utr-10;V;;;;1874/20554;;Kaart van de provincie Utrecht, Jacobus Kok en J.C. de Roeder, 1797;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
124;Blonk Utr-11;V;;;;1874/20555;;Kaart van de provincie Utrecht, Jan Hendrik Kips, 1850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
125;Blonk Utr-12;V;;;;1874/20556;;Kaart van de provincie Utrecht, J. van Druten, 1882;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
130;KAART: *VIII*.B.a.1 (Dk34-14);;;;2 exemplaren;021264;V;De Zeven Verenigde Nederlanden /1752.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
131;KAART: *VIII*.B.a.9 (Dk50-9);;X;;1 krt. in 90 segmenten op 4 bl. ;021265;v;De VII Vereenigde Nederlandsche Provinciën 1793;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
132;KAART: *VIII*.B.a.12 (Dk34-14);X;X;;"Is al gescand; moet nog digitaal gemonteerd, indien mogelijk (1 krt. in 9 bl. : kopergrav., in kleur ; 83 x 92 cm + Bladwijzer)";021266;;Choro-topographische kaart der Noordelijke Provincien van het Koningrijk der Nederlanden [1816-1823];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
133;KAART: *VIII*.B.a.13 (Dk34-20);;;;;021267;V;Belgii pars septentrionalis communi nomine vulgo Hollandia ... 1705;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
134;KAART: *VIII*.B.a.14 (Dk34-14);;;;;021269;v;Carte des sept provinces unies des Pays-Bas connues sous le nom général de Hollande 1805;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
135;KAART: *VIII*.B.a.15 (Dk34-14);;;;;021270;v;Nieuwe aardrykskundige kaart van het Koningryk Holland in..1809;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
136;KAART: *VIII*.B.a.16 (Dk34-20);;;;7 scans?;021271;V;Nieuwe kaart van het Koningrijk der Nederlanden op de schaal van 1:200.000 ..1870.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
137;KAART: *VIII*.B.a.17 (Dk34-20);;;;2 scans;021272;V;Carte physique et routière du royaume des Pays-Bas indiquant les canaux de différentes classes, les ..1830.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
138;KAART: *VIII*.B.a.18 (Dk34-20);;;;;021273;V;Algemeene kaart der Vereenigde Nederlanden : getrokken uyt de aller ..1730.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
139;KAART: *VIII*.B.a.19 (Dk34-20);;;;;021274;V;Nieuwe kaart van de XVII Nederlandsche Provincien..ca 1725.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
140;KAART: *VIII*.B.a.20 (Dk34-20);;;;2 exemplaren (al weg? De datum in workflow klopt niet want is perongeluk erin gezet);021275;V;Belgii pars septentrionalis communi nomine vulgo Hollandia ... 1751.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
141;KAART: *VIII*.B.a.21 (Dk34-20);;;;;021278;V;Provinces-Unies des Pays-Bas : avec leurs acquisitions dans la Flandre..1700.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
142;KAART: *VIII*.B.a.22 (Dk34-20);;;;Heeft al een link;021279;V;Belgii faederati nova descriptio / auctore Jodoco Hondio. 1660.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
143;KAART: *VIII*.B.a.23 (Dk34-20);;;;;021280;V;Novissima et accuratissima XVII provinciarum Germaniae Inferioris delineatio / A. Deur sculpsit. 1683.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
144;KAART: *VIII*.B.a.24 (Dk34-20);;;;;021281;V;Septendecim provinciae Germaniae Inferior. uti sunt sub potestate regum Franciae et ..1705.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
145;KAART: *VIII*.B.a.25 (Dk34-20);;;;;021282;V;Provincie unite de Paesi Bassi / descritte da Nicolo Sansone d'Abbeville ... 1702.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
146;Kaart: *VIII*.B.a.26 (DkQ);;;;;021283;v;Nieuwe kaart van het Koningrijk der Nederlanden op de schaal van 1:400.000 / vervaardigd ..1870.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
147;KAART: *VIII*.B.a.27 (Dk34-20);;;;;021284;V;Germaniae Inferioris XVII Provinciarum accuratissima tabula / nuperrime edita per Nicolaum Visscher. 1725.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
148;KAART: *VIII*.B.a.28 (Dk34-20);;;;;021285;V;Les provinces apellées Pais-Bas, connues sous les noms de Flandre et de Hollande..ca. 1712.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
149;KAART: *VIII*.B.a.29 (Dk34-20);;;;3 scans;021286;V;Spoor- en tramwegkaart van Nederland / door Jhr. C. R. T. Kraijenhoff, 1899.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
150;Kaart: *VIII*.B.a.30 (DkQ);;;;NIET IN ALEPH!;?;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
151;KAART: *VIII*.B.a.31 (Dk37-9) dl 1;;x;;5 kaarten;021301;V;Brabant méridional, divisé en arrondissemens et cantons de justice de paix /[1830];;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
152;KAART: *VIII*.B.a.31 (Dk37-9) dl 2;;;;;021302;V;La Frise, divisé en arrondissemens et cantons de justice de paix / dressée et gravée par C. van Baarsel et fils. 1830;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
153;KAART: *VIII*.B.a.31 (Dk37-9) dl 3;;;;;021303;V;Groningue, divisé en arrondissemens et cantons de justice de paix / dressé et gravé par C. van Baarsel et fils.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
154;KAART: *VIII*.B.a.31 (Dk37-9) dl 4;;;;;021305;V;Hollande méridionale, divisée en arrondissemens et cantons de justice de paix 1824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
155;KAART: *VIII*.B.a.31 (Dk37-9) dl 5;;;;;021306;V;Utrecht, divisé en arrondissemens et cantons de justice de paix 1821;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
156;Kaart: *VIII*.B.a.33;;;;NIET IN ALEPH!;?;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
157;Kaart: *VIII*.B.a.34 (DkQ);;;;;021307;v;Het Koningrijk der Nederlanden, verdeeld in provincien, arrondissementen en kantons / 1854;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
158;Kaart: *VIII*.B.a.34 (Dk37-9);;;;2 SCANS, Samen gevoegd;021308;V;Het Koningrijk der Nederlanden, verdeeld in provincien, arrondissementen en kantons /1855;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
159;KAART: *VIII*.B.a.35 (Dk37-9);;;;2 Versies, kleuren krt gescand;021312;V;Naauwkeurige kaart van het oude Nederland en eenige aangrenzende gewesten. 1750.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
160;KAART: *VIII*.B.a.36 (Dk37-9);;;;;021313;V;Provinces unies des Pays-Bas avec leurs acquisitions dans la Flandre..1700.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
161;KAART: *VIII*.B.a.37 (Dk37-9);;;;;021315;V;A new and correct map of the seven provinces..1750.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
162;KAART: *VIII*.B.a.38 (Dk37-9);;;;;021316;V;"De Nederlanden / ontworpen en geteekend door J. Kuijper ; J.C. Zurcher sculps. 1874.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
163;KAART: *VIII*.B.a.39 (Dk37-9);;;;;021317;V;Nieuwe kaart van het Koningrijk der Nederlanden en het Groot-Hertogdom Luxemburg..1833.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
164;Kaart: *VIII*.B.a.40;;;;NIET IN ALEPH!;?;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
165;KAART: *VIII*.B.a.41 (Dk37-9);;;;;021318;V;De zeeven Neederlanden. 1725.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
166;KAART: *VIII*.B.a.42 (Dk37-9);X;;;;021319;V;Koningrijk der Nederlanden naar het verdrag van den 19 April 1839.. 1850;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
167;Kaart: *VIII*.B.b.1 (Dk 37-11);;;;Is al eens gedaan, maar moet volgens mij opnieuw;021337;V;Holland / [François Halma] 1725;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
168;Kaart: *VIII*.B.b.2 (Dk 37-11);;;;Is al eens gedaan, maar moet volgens mij opnieuw;021338;V;Comitatus Hollandia = 't Graefschap Hollandt / van nieus verb. ende verm. door Willem Janszoon [Blaeu] ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
169;Kaart: *VIII*.B.b.3 (Dk 37-11);X;;;Hoeft niet, al een versie online die Marco ok vind.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
170;Kaart: *VIII*.B.b.4 (Dk 37-11);;;;NIET IN ALEPH!;?;?;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
171;Kaart: *VIII*.B.b.6 (Dk 37-11);;;;Kaart: Moll 67-I;021339;V;Typus Frisiae veteris inter Rheni medium ostium et Amisiam itemque insulae Batavorum, ut fuerunt habitu terrarum et cultu, cum hic Romani, et postea Franci: rerum poterentur.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
172;Kaart: *VIII*.B.b.9 (Dk 37-11);;;;;021340;V;Rhenolandia, Amstelandia et circumjacentia aliquot territoria, cum aggeribus omnibus terminisque suis / accurate et distincte edita per Nicolaum Visscher.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
173;Kaart: *VIII*.B.b.10 (Dk 37-11);;;;;021341;V;Exactissima ducatus Geldriae tabula, cui Rhenus Inferior, maxima ex parte insertus, ut et ducatus Montensis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
174;Kaart: *VIII*.B.b.11 (Dk 37-11);;;;;021342;V;Brabantiae ducatus in suas praefecturas eleganter distinctus, una cum finitimis regionibus, ac toparchiis / per Petr. Schenck Amst.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
175;Kaart: *VIII*.B.b.23 (Dk 37-11);;;;Zie Ackersdijck 58 (Dk26-6), nieuwe beschrijving gekregen na #1.;021343;V;Kaart van den loop der rivieren de Rhijn, de Maas, de Waal, de Merwe, en de Lek, door de provincien;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
176;Kaart: *VIII*.B.b.50 (Dk 37-11);;;;Let op, deze 2 kaarten lijken erg op elkaar, zorg dat je de juiste kaart bij het juiste itemnummer scant!;021513;v;Figurative kaart vande situatie van Gelderland, Holland, Uijtrecht en Overyzel, ten regarde van zee, en rivieren.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
177;Kaart: *VIII*.B.b.51 (Dk 37-11);;;;;021514;v;Figurative kaart vande situatie van Gelderland, Holland, Uijtrecht en Overyzel, ten regarde van zee, en rivieren.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
178;Kaart: *VIII*.B.b.52 (Dk 37-11);;;;;021344;V;Figurative caert vande situatie van Gelderland, ... ten reguarde van zee en rivieren, Ao. 1744.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
179;Kaart: *VIII*.B.b.53 (Dk 37-11);;;;;021345;V;Ducatus Brabantiae tabula continens Sacri Imperii Marchionatum et Dominium Mechliniense … per Joannum Danckerum.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
180;Kaart: *VIII*.B.b.54 (Dk 37-11);;;;;021346;V;Topographische kaart van den Bommelerwaard en omstreken, met aanwyzing der doorbraken … des jaars 1861.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
181;Kaart: *VIII*.B.b.62 (Dk 37-11);;;;;021347;V;Kaart van den loop der rivieren den Rhijn, de Leck, de Whaal enz. ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
182;KAART: *VIII*.B.b.63 (Dk50-9);;;;;021354;V;De loop van de Rhijn en de Maes, door het vereenigde Nederland : uijt de gemeene caerten, 1691.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
183;KAART: *VIII*.B.b.64 (Dk50-9);;;;Het zijn 2 grote kaarten die bij elkaar horen. Zijn gescand, nog stitchen.;021355;V;Hydrographische kaart van de Zuiderzee : noordelijk gedeelte 1846.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
184;KAART: *VIII*.B.b.66 (Dk38-2);;;;Als een geheel scannen en link laten opnemen bij alle vier beschrijvingen [Zie Moll116];021356;v;Carte particuliere de la plus grande partie de l'isle de Walcheren / J. Condet, s. 1748.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
185;KAART: *VIII*.B.b.69 (Dk38-2);;;;;021357;v;Comitatus Hollandiae tabula . 1700.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
186;KAART: *VIII*.B.b.70 (Dk38-2);;x;;;021358;v;"Hollandiae Comitatus in ejusdem subjacentes ditiones; una cum toto Ultrajectino Dominio..1750.";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
187;KAART: *VIII*.B.b.71 (Dk38-2);;;;Ackersdijck variant vermist, we kunnen dus alsnog deze versie scannen.;021359;v;Comitatus Hollandiae tabula / pluribus locis recens emendata a Frederico de Wit. 1721.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
188;KAART: *VIII*.B.b.72 (Dk38-2); ;;;Al gescand: Kaart: Blonk HOL-75.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
189;KAART: *VIII*.B.b.73 (Dk38-2);;;;;021361;v;Kaart figuratief vertoonende de tegenwoordige..1761.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
190;KAART: *VIII*.B.b.74 (Dk38-2);;;;Al gescand: Kaart: Blonk Hol-29.;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
191;KAART: *VIII*.B.b.75 (Dk38-2);;;;;021363;v;Tabula Frisiae, Groninghae, et territory Embdensis nec non ..1618.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
192;KAART: *VIII*.B.b.76 (Dk38-2);;;;Al gescand: Kaart: Blonk Hol-31. ;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
193;KAART: *VIII*.B.b.77 (Dk38-2);;;x;Zie Blonk HOL-38 (Dk44-14). Eerst onder 1 alephnr, nu los van elkaar. Nieuw workflowitem, oude verwijderen. Zie #1.;021563;v;Rhinolandiae Amstelandiae et circumjacent aliquot territoriorum accurata..1632.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
194;KAART: *VIII*.B.b.78 (Dk38-2);;;x;;021366;v;Hollandt comitatus Utricht episcop: / per Gerardum Mercatorem. 1613.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
195;KAART: *VIII*.B.b.79 (Dk38-2);;;x;;021367;v;Hollandiae antiquorum catthorum sedis nova descriptio..1612.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
196;KAART: *VIII*.B.b.80 (Dk38-2);;;;;021368;v;Contado d'Ollanda, parte settentrionale / [Vincenzo Coronelli] 1692.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
197;Kaart: *VIII*.B.b.81 (Dk38-2);;;;;021369;v;Tabula Frisiae, Groningae, et territorii Emdensis nec non circumjacentium regionum, puta Transisalaniae … Oldenburgi.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
198;Kaart: *VIII*.B.b.82-a (Dk38-2);;;;*VIII*B.b.82a overslaan. Betere optie is Moll 67B (Dk41-7). ;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
199;Kaart: *VIII*.B.b.82-b (Dk38-2);;;;;021371;v;Descriptio Batavorum Insulae et continentis;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
200;Kaart: *VIII*.B.b.82-c (Dk38-2);;;;*VIII*B.b.82c (Dk 38-2) overslaan. Betere optie is Moll 67N (Dk41-7). ;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
201;Kaart: *VIII*.B.b.82-d (Dk38-2);;;;*VIII*B.b.82d (Dk 38-2) overslaan. Betere optie is Moll 67C (Dk41-7).;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
202;Kaart: *VIII*.B.b.82-e (Dk38-2);;;;*VIII*B.b.82e (Dk 38-2) overslaan. Betere optie is Moll 67L (Dk41-7).;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
203;Kaart: *VIII*.B.b.82-f (Dk38-2);;;; *VIII*B.b.82f (Dk 38-2) overslaan. Betere optie is Moll 67D (Dk41-7).;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
204;Kaart: *VIII*.B.b.82-g(Dk38-2);;;;*VIII*B.b.82g (Dk 38-2) overslaan. Betere optie isMoll 67M (Dk41-7).;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
205;Kaart: *VIII*.B.b.82-h (Dk38-2);;;;*VIII*B.b.82h (Dk 38-2) overslaan. Betere optie is Moll 67H (Dk41-7).;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
206;Kaart: *VIII*.B.b.82-j (Dk38-2);;;;*VIII*B.b.82j (Dk 38-2) overslaan. Betere optie is Moll 67F (Dk41-7).;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
207;Kaart: *VIII*.B.b.82-k (Dk38-2);;;;*VIII*B.b.82k (Dk 38-2) overslaan. Betere optie is Moll 67E (Dk41-7).;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
208;Kaart: *VIII*.B.b.83 (Dk38-2);;;;;021380;v;Figurative kaart, dienende ter aanwijzing van de voornaamste dijkbreuken enz. langs de rivieren, voorgevallen in…;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
209;Kaart: *VIII*.B.b.84 (Dk38-2);;;;;021381;v;Hollandiae Batavor[um] veteris insulae et locorum adjacentium exacta descriptio ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
210;Kaart: *VIII*.B.b.86-a (Dk38-2);;;;Geplakt op 1 vel, alles los gescand, niet als verzameling. Daardoor geen zwart kader.;021382;v;[Kaart van de splitsing van de Neder Rhijn en de IJssel bij Westervoort] Jaar: 1750;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
211;Kaart: *VIII*.B.b.86-b (Dk38-2);;;;;021383;v;"[Kaart van de splitsing van de Waal bij Pannerden] door Sepp, Christiaan; gepubliceerd in 1750";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
212;Kaart: *VIII*.B.b.86-c (Dk38-2);;;;;021384;v;"[Kaart van de Merwede voor Hardinxveld] door Sepp, Christiaan; gepubliceerd in 1750";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
213;Kaart: *VIII*.B.b.87 (Dk38-2);;;;;021385;v;"Het Graafschap Hollandt.; gepubliceerd in 1780";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
214;Kaart: *VIII*.B.b.88 (Dk50-9);;;;;021386;v;Hydrographische kaart van het Brouwershavensche Zeegat, Roompot en Oosterschelde;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
215;Kaart: *VIII*.B.b.89 (Dk50-9);;;;;021387;v;Hydrographische kaart van het Brouwershavensche Zeegat Roompot en Oosterschelde, gepubliceerd in 1860;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
216;Kaart: *VIII*.B.b.90  (Dk38-3);;;;;021388;v;Hydrographische kaart van het Vriesche Zeegat : met een gedeelte der Vriesche en Groningsche Wadden;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
217;Kaart: *VIII*.B.b.96 (Dk38-3);;X;;Gemergd, klaar om te stitchen.;021389;v;Waterstaatkundige kaart der hoofdrivieren in de noordelijke provincien van het Koningrijk der Nederlanden;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
218;Kaart: *VIII*.B.b.98 (Dk50-9);;;;;021390;v;Kaart van de Zuiderzee met derzelver boorden langs de provinciën Vriesland, Overijssel… 1841;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
219;Kaart: *VIII*.B.b.99 (Dk38-3);;X;;;021391;v;"Ontwerp tot indijking en droogmaking van het zuidelijk gedeelte der Zuiderzee.; gepubliceerd in 1873";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
